snapshot_date,id,sku,name,price_list,price_sale,rating,reviews_count,product_url
2026-01-29,PA0008618829,8618829,INGERSOLL-RAND 1/2 in. dr Heavy Duty Composite Air Impact Wrench,329.99,279.99,4.1,9,https://www.princessauto.com/en/1-2-in-dr-heavy-duty-composite-air-impact-wrench/product/PA0008618829?ratings=reviews
2026-01-29,PA0008816126,8816126,EVERGEAR AUTOMOTIVE 12V Amber Tear Drop Beacon Light,19.99,12.99,3.8,10,https://www.princessauto.com/en/12v-amber-tear-drop-beacon-light/product/PA0008816126?ratings=reviews
2026-01-29,PA0009283995,9283995,"ERICKSON 4 in. x 30 ft 15,000 lb Tow Strap",21.88,21.88,5.0,1,https://www.princessauto.com/en/4-in-x-30-ft-15000-lb-tow-strap/product/PA0009283995?ratings=reviews
2026-01-29,PA0008264715,8264715,INGERSOLL-RAND 1/4 in. Heavy Duty Air Die Grinder,89.99,79.99,2.8,11,https://www.princessauto.com/en/1-4-in-heavy-duty-air-die-grinder/product/PA0008264715?ratings=reviews
2026-01-29,PA0009507294,9507294,10 lb Sledge Hammer with Fibreglass Handle,64.99,39.99,0.0,0,https://www.princessauto.com/en/10-lb-sledge-hammer-with-fibreglass-handle/product/PA0009507294?ratings=reviews
2026-01-29,PA0009534900,9534900,Face Frame Jig System X1,59.0,59.0,0.0,0,https://www.princessauto.com/en/face-frame-jig-system-x1/product/PA0009534900?ratings=reviews
2026-01-29,PA0009546409,9546409,20 lb Black Pro Grip Slam Ball,30.0,30.0,0.0,0,https://www.princessauto.com/en/20-lb-black-pro-grip-slam-ball/product/PA0009546409?ratings=reviews
2026-01-29,PA1000001707,UNKNOWN,POWERFIST Mud Guards,19.99,14.99,4.5,26,https://www.princessauto.com/en/mud-guards/product/PA1000001707?ratings=reviews
2026-01-29,PA0009278599,9278599,RED MOUNTAIN VALLEY 9 in. Fryer Skimmer,12.99,8.99,5.0,1,https://www.princessauto.com/en/9-in-fryer-skimmer/product/PA0009278599?ratings=reviews
2026-01-29,PA1000002910,UNKNOWN,CHANNELLOCK Straight-Jaw Tongue-and-Groove Pliers,69.99,52.49,4.7,19,https://www.princessauto.com/en/straight-jaw-tongue-and-groove-pliers/product/PA1000002910?ratings=reviews
2026-01-29,PA0009507484,9507484,12/3 100 ft Twist Lock Extension Cord,119.99,79.99,0.0,0,https://www.princessauto.com/en/12-3-100-ft-twist-lock-extension-cord/product/PA0009507484?ratings=reviews
2026-01-29,PA1000002425,UNKNOWN,VAPER HVLP Gravity-Feed Paint Spray Guns,79.99,79.99,4.5,83,https://www.princessauto.com/en/hvlp-gravity-feed-paint-spray-guns/product/PA1000002425?ratings=reviews
2026-01-29,PA0008571622,8571622,PRO.POINT 4 pc 1/2 in. dr Flip Impact Socket and Extension Set,39.99,19.99,4.3,23,https://www.princessauto.com/en/4-pc-1-2-in-dr-flip-impact-socket-and-extension-set/product/PA0008571622?ratings=reviews
2026-01-29,PA0009154832,9154832,PERFORMANCE TOOL Serpentine Belt Tool,36.99,29.99,4.2,5,https://www.princessauto.com/en/serpentine-belt-tool/product/PA0009154832?ratings=reviews
2026-01-29,PA0008686289,8686289,DURAVAC 5.8 Gallon 2 HP Ash Vacuum,119.99,99.99,4.3,34,https://www.princessauto.com/en/58-gallon-2-hp-ash-vacuum/product/PA0008686289?ratings=reviews
2026-01-29,PA0009155011,9155011,PERFORMANCE TOOL 2.4 in. Colour LCD Inspection Camera,89.99,69.99,4.3,4,https://www.princessauto.com/en/24-in-colour-lcd-inspection-camera/product/PA0009155011?ratings=reviews
2026-01-29,PA0008585846,8585846,PRO.POINT H6 Automotive/SUV/Light Truck Starting Battery,219.99,179.99,5.0,3,https://www.princessauto.com/en/h6-automotive-suv-light-truck-starting-battery/product/PA0008585846?ratings=reviews
2026-01-29,PA0008264681,8264681,INGERSOLL-RAND 6 in. Vacuum-Ready Random Orbital Air Sander,199.99,174.99,3.0,2,https://www.princessauto.com/en/6-in-vacuum-ready-random-orbital-air-sander/product/PA0008264681?ratings=reviews
2026-01-29,PA0008264673,8264673,INGERSOLL-RAND EDGE Series 6 in. Dual-Action Air Sander,129.99,99.99,1.0,2,https://www.princessauto.com/en/edge-series-6-in-dual-action-air-sander/product/PA0008264673?ratings=reviews
2026-01-29,PA0008840506,8840506,POWERFIST 26 pc Screwdriver Set,34.99,24.99,4.2,11,https://www.princessauto.com/en/26-pc-screwdriver-set/product/PA0008840506?ratings=reviews
2026-01-29,PA0009074097,9074097,PRO.POINT 4-1/2 in. Ceramic Stripping Disc,15.99,9.99,4.0,3,https://www.princessauto.com/en/4-1-2-in-ceramic-stripping-disc/product/PA0009074097?ratings=reviews
2026-01-29,PA0008670994,8670994,PRO.POINT Heavy Duty Portable 12V Air Compressor,64.99,38.88,4.0,51,https://www.princessauto.com/en/heavy-duty-portable-12v-air-compressor/product/PA0008670994?ratings=reviews
2026-01-29,PA0008945065,8945065,"HEATSTAR 9,000 BTU Buddy Radiant Propane Heater",149.99,119.99,4.7,46,https://www.princessauto.com/en/9000-btu-buddy-radiant-propane-heater/product/PA0008945065?ratings=reviews
2026-01-29,PA0009232042,9232042,3-Shelf Service Cart,89.99,89.99,5.0,1,https://www.princessauto.com/en/3-shelf-service-cart/product/PA0009232042?ratings=reviews
2026-01-29,PA0009259995,9259995,POWERFIST 16 in. Tool Bag,21.99,21.99,5.0,1,https://www.princessauto.com/en/16-in-tool-bag/product/PA0009259995?ratings=reviews
2026-01-29,PA0008619736,8619736,KLEEN-FLO Low-Sulphur Diesel Fuel Conditioner,11.99,6.99,5.0,3,https://www.princessauto.com/en/low-sulphur-diesel-fuel-conditioner/product/PA0008619736?ratings=reviews
2026-01-29,PA0009342940,9342940,TIMBER TUFF TOOLS 48 in. Long Peavey,89.99,49.99,4.0,3,https://www.princessauto.com/en/48-in-long-peavey/product/PA0009342940?ratings=reviews
2026-01-29,PA0009232869,9232869,INGERSOLL-RAND 4 Gallon Portable Twin-Tank Air Compressor,769.99,699.99,0.0,0,https://www.princessauto.com/en/4-gallon-portable-twin-tank-air-compressor/product/PA0009232869?ratings=reviews
2026-01-29,PA0008863268,8863268,LAUNCH TECH USA Millennium 30 OBDII/EOBD Code Reader,59.99,39.99,3.2,12,https://www.princessauto.com/en/millennium-30-obdii-eobd-code-reader/product/PA0008863268?ratings=reviews
2026-01-29,PA0009065012,9065012,PERFORMANCE TOOL 15/16 in. Ball Joint Tool,15.99,10.99,4.0,3,https://www.princessauto.com/en/15-16-in-ball-joint-tool/product/PA0009065012?ratings=reviews
2026-01-29,PA0009146812,9146812,PERFORMANCE TOOL 7 pc 1/2 in. dr Axle Nut Socket Set,119.99,85.99,4.0,1,https://www.princessauto.com/en/7-pc-1-2-in-dr-axle-nut-socket-set/product/PA0009146812?ratings=reviews
2026-01-29,PA0009308198,9308198,POWERFIST Right-Cut Aviation Snips,16.99,11.99,5.0,1,https://www.princessauto.com/en/right-cut-aviation-snips/product/PA0009308198?ratings=reviews
2026-01-29,PA0009426677,9426677,2 pr Large Extended-Cuff Work Gloves,14.99,9.99,0.0,0,https://www.princessauto.com/en/2-pr-large-extended-cuff-work-gloves/product/PA0009426677?ratings=reviews
2026-01-29,PA0009501834,9501834,"1,000 pk 16 Gauge Rebar Double-Loop Wire Ties",27.99,19.99,0.0,0,https://www.princessauto.com/en/1000-pk-16-gauge-rebar-double-loop-wire-ties/product/PA0009501834?ratings=reviews
2026-01-29,PA0009241225,9241225,SCOTT 200-Sheet Scott Shop Towels Box,21.99,17.99,4.4,151,https://www.princessauto.com/en/200-sheet-scott-shop-towels-box/product/PA0009241225?ratings=reviews
2026-01-29,PA0009156811,9156811,BRABER EQUIPMENT Cat. 1 Quick Hitch,299.99,249.99,4.3,53,https://www.princessauto.com/en/cat-1-quick-hitch/product/PA0009156811?ratings=reviews
2026-01-29,PA0009168907,9168907,POWERFIST Wood Handle Square-Point Shovel,26.99,18.99,5.0,3,https://www.princessauto.com/en/wood-handle-square-point-shovel/product/PA0009168907?ratings=reviews
2026-01-29,PA0009450644,9450644,3M Super Spray Adhesive,19.99,16.99,4.5,89,https://www.princessauto.com/en/super-spray-adhesive/product/PA0009450644?ratings=reviews
2026-01-29,PA0008638611,8638611,Flat-Screen TV Full-Motion Wall Mount,79.99,49.99,4.6,84,https://www.princessauto.com/en/flat-screen-tv-full-motion-wall-mount/product/PA0008638611?ratings=reviews
2026-01-29,PA0008949174,8949174,WARN 750 lb Drill Winch,399.99,319.99,4.9,17,https://www.princessauto.com/en/750-lb-drill-winch/product/PA0008949174?ratings=reviews
2026-01-29,PA0009041351,9041351,FAST ORANGE Fast Orange Pumice Hand Cleaner,9.99,6.99,0.0,0,https://www.princessauto.com/en/fast-orange-pumice-hand-cleaner/product/PA0009041351?ratings=reviews
2026-01-29,PA0009224254,9224254,"EVERGEAR AUTOMOTIVE 4 pk 1,800 Lumen Flood Lights",29.99,29.99,4.4,10,https://www.princessauto.com/en/4-pk-1800-lumen-flood-lights/product/PA0009224254?ratings=reviews
2026-01-29,PA0009176264,9176264,TACTIX 20 in. Plastic Tool Box,14.99,14.99,5.0,9,https://www.princessauto.com/en/20-in-plastic-tool-box/product/PA0009176264?ratings=reviews
2026-01-29,PA0009038969,9038969,POWERFIST 12 in. Multi-Function Nail Puller,26.99,14.99,3.6,5,https://www.princessauto.com/en/12-in-multi-function-nail-puller/product/PA0009038969?ratings=reviews
2026-01-29,PA0008858672,8858672,VALLEY SPORTSMAN 50 lb Stainless-Steel Rotatable Meat Mixer,349.99,299.99,4.1,27,https://www.princessauto.com/en/50-lb-stainless-steel-rotatable-meat-mixer/product/PA0008858672?ratings=reviews
2026-01-29,PA0009095001,9095001,POWERFIST 30 Ton Multi-Positional Hydraulic Bottle Jack,119.99,89.99,3.7,9,https://www.princessauto.com/en/30-ton-multi-positional-hydraulic-bottle-jack/product/PA0009095001?ratings=reviews
2026-01-29,PA0009540105,9540105,"INGERSOLL-RAND 4,800 BPM Air Needle Scaler",349.99,299.99,0.0,0,https://www.princessauto.com/en/4800-bpm-air-needle-scaler/product/PA0009540105?ratings=reviews
2026-01-29,PA0009540089,9540089,INGERSOLL-RAND 0.4 HP Angle Air Die Grinder,289.99,249.99,0.0,0,https://www.princessauto.com/en/04-hp-angle-air-die-grinder/product/PA0009540089?ratings=reviews
2026-01-29,PA0009148867,9148867,MAGNUM 0.32 cu. ft Fire/Water Safe,69.99,44.99,4.5,16,https://www.princessauto.com/en/032-cu-ft-fire-water-safe/product/PA0009148867?ratings=reviews
2026-01-29,PA1000000297,UNKNOWN,"WATSON GLOVES Grease Monkey Heavy Duty Latex Gloves, 50 pk",29.99,24.99,4.5,29,https://www.princessauto.com/en/grease-monkey-heavy-duty-latex-gloves-50-pk/product/PA1000000297?ratings=reviews
2026-01-29,PA0008655482,8655482,POWERFIST 5 in. Swivel-Base Multi-Purpose Bench Vise,149.99,99.99,4.5,31,https://www.princessauto.com/en/5-in-swivel-base-multi-purpose-bench-vise/product/PA0008655482?ratings=reviews
2026-01-29,PA1000003588,UNKNOWN,WOODS INDUSTRIES 16/3 Triple-Outlet Outdoor Extension Cords,29.99,19.99,4.7,25,https://www.princessauto.com/en/16-3-triple-outlet-outdoor-extension-cords/product/PA1000003588?ratings=reviews
2026-01-29,PA0009540097,9540097,INGERSOLL-RAND 0.4 HP Air Die Grinder,279.99,229.99,0.0,0,https://www.princessauto.com/en/04-hp-air-die-grinder/product/PA0009540097?ratings=reviews
2026-01-29,PA1000003406,UNKNOWN,POWERFIST Electric Furnace Motors,229.99,229.99,4.7,7,https://www.princessauto.com/en/electric-furnace-motors/product/PA1000003406?ratings=reviews
2026-01-29,PA0009179110,9179110,PERFORMANCE TOOL Dual-Head Suction Cup Puller,20.99,12.99,4.6,5,https://www.princessauto.com/en/dual-head-suction-cup-puller/product/PA0009179110?ratings=reviews
2026-01-29,PA0009167149,9167149,RAINFRESH High-Flow Whole House Water Filter Housing,109.99,79.99,3.8,8,https://www.princessauto.com/en/high-flow-whole-house-water-filter-housing/product/PA0009167149?ratings=reviews
2026-01-29,PA0008844037,8844037,PRO.POINT 3/4 x 20-1/2 in. Composite Air Belt Sander,189.99,139.99,4.6,10,https://www.princessauto.com/en/3-4-x-20-1-2-in-composite-air-belt-sander/product/PA0008844037?ratings=reviews
2026-01-29,PA1000002933,UNKNOWN,POWERFIST 5 pc Flare Nut Wrench Sets,29.99,17.99,3.8,28,https://www.princessauto.com/en/5-pc-flare-nut-wrench-sets/product/PA1000002933?ratings=reviews
2026-01-29,PA0002929586,2929586,POWERFIST 8 in. Lineman's Pliers,12.99,5.99,4.7,6,https://www.princessauto.com/en/8-in-linemans-pliers/product/PA0002929586?ratings=reviews
2026-01-29,PA0009534215,9534215,"3,500 Lumen 3-Panel Garage and Ceiling Light",19.99,12.99,0.0,0,https://www.princessauto.com/en/3500-lumen-3-panel-garage-and-ceiling-light/product/PA0009534215?ratings=reviews
2026-01-29,PA1000003740,UNKNOWN,TUFF ROPE White Twisted Nylon Ropes,26.99,12.99,4.3,13,https://www.princessauto.com/en/white-twisted-nylon-ropes/product/PA1000003740?ratings=reviews
2026-01-29,PA0008817900,8817900,4R Black Universal Bucket Seat Cover,29.99,14.99,3.9,11,https://www.princessauto.com/en/black-universal-bucket-seat-cover/product/PA0008817900?ratings=reviews
2026-01-29,PA0008601577,8601577,POWERFIST 120V Bench-Mount Chainsaw Chain Sharpener,174.99,124.99,4.4,107,https://www.princessauto.com/en/120v-bench-mount-chainsaw-chain-sharpener/product/PA0008601577?ratings=reviews
2026-01-29,PA0009249087,9249087,POWERFIST 7 pc 1/2 in. dr Metric Crowfoot Wrench Set,54.99,37.99,0.0,0,https://www.princessauto.com/en/7-pc-1-2-in-dr-metric-crowfoot-wrench-set/product/PA0009249087?ratings=reviews
2026-01-29,PA0008585820,8585820,PRO.POINT H5 Automotive/SUV/Light Truck Starting Battery,209.99,179.99,5.0,1,https://www.princessauto.com/en/h5-automotive-suv-light-truck-starting-battery/product/PA0008585820?ratings=reviews
2026-01-29,PA0008475923,8475923,PRO.POINT 53 pc 1/4 in. dr SAE and Metric Impact Socket Set,119.99,94.99,4.5,13,https://www.princessauto.com/en/53-pc-1-4-in-dr-sae-and-metric-impact-socket-set/product/PA0008475923?ratings=reviews
2026-01-29,PA0009497926,9497926,4 pk Precision Scissors,12.99,9.99,0.0,0,https://www.princessauto.com/en/4-pk-precision-scissors/product/PA0009497926?ratings=reviews
2026-01-29,PA0009380429,9380429,3M N95 Valved Paint/Sanding Respirator,9.99,5.99,4.3,6,https://www.princessauto.com/en/n95-valved-paint-sanding-respirator/product/PA0009380429?ratings=reviews
2026-01-29,PA0008844847,8844847,POWERFIST 315 pc SAE Roll Pin Kit,19.99,11.99,4.7,9,https://www.princessauto.com/en/315-pc-sae-roll-pin-kit/product/PA0008844847?ratings=reviews
2026-01-29,PA0008585671,8585671,PRO.POINT 27F Automotive/SUV/Light Truck Starting Battery,179.99,149.99,4.7,3,https://www.princessauto.com/en/27f-automotive-suv-light-truck-starting-battery/product/PA0008585671?ratings=reviews
2026-01-29,PA0009489428,9489428,500 mm Full-Extension Drawer Slides,13.99,8.39,1.0,1,https://www.princessauto.com/en/500-mm-full-extension-drawer-slides/product/PA0009489428?ratings=reviews
2026-01-29,PA1000003102,UNKNOWN,DAJCOR ALUMINUM 8 ft Aluminum Round Tubing,24.99,12.99,4.6,17,https://www.princessauto.com/en/8-ft-aluminum-round-tubing/product/PA1000003102?ratings=reviews
2026-01-29,PA0008324386,8324386,SCEPTER 20 Litre Red Military-Style Fuel Can,32.99,27.99,4.7,22,https://www.princessauto.com/en/20-litre-red-military-style-fuel-can/product/PA0008324386?ratings=reviews
2026-01-29,PA0009271487,9271487,"POWERFIST 4 pk 1 in. x 10 ft 3,000 lb Ratchet Tie-Down Strap Set",19.99,19.99,0.0,0,https://www.princessauto.com/en/4-pk-1-in-x-10-ft-3000-lb-ratchet-tie-down-strap-set/product/PA0009271487?ratings=reviews
2026-01-29,PA0008007177,8007177,POWERFIST Farm Jack Maintenance Kit,14.99,9.99,4.3,20,https://www.princessauto.com/en/farm-jack-maintenance-kit/product/PA0008007177?ratings=reviews
2026-01-29,PA0009182239,9182239,2 pc Tool Chest Combo,199.99,199.99,4.1,28,https://www.princessauto.com/en/2-pc-tool-chest-combo/product/PA0009182239?ratings=reviews
2026-01-29,PA0009342932,9342932,TIMBER TUFF TOOLS 36 in. Timberjack,79.99,49.99,4.8,6,https://www.princessauto.com/en/36-in-timberjack/product/PA0009342932?ratings=reviews
2026-01-29,PA1000002080,UNKNOWN,EVERGEAR 6 pk Clearance/Marker Light Sets,32.99,24.99,0.0,0,https://www.princessauto.com/en/6-pk-clearance-marker-light-sets/product/PA1000002080?ratings=reviews
2026-01-29,PA1000000607,UNKNOWN,HI-RUN Turf Tires,69.99,69.99,4.6,184,https://www.princessauto.com/en/turf-tires/product/PA1000000607?ratings=reviews
2026-01-29,PA0002970055,2970055,POWERFIST Metal Razor Blade Scraper with 5 Blades,4.99,2.99,4.4,27,https://www.princessauto.com/en/metal-razor-blade-scraper-with-5-blades/product/PA0002970055?ratings=reviews
2026-01-29,PA1000002457,UNKNOWN,PRO.POINT Impact Socket Drive Adapters,8.99,8.99,4.8,29,https://www.princessauto.com/en/impact-socket-drive-adapters/product/PA1000002457?ratings=reviews
2026-01-29,PA0009418153,9418153,POWERFIST 32 pc Speedy Wrench Set,39.99,29.99,0.0,0,https://www.princessauto.com/en/32-pc-speedy-wrench-set/product/PA0009418153?ratings=reviews
2026-01-29,PA0008662280,8662280,"PRO.POINT 1,000 lb Hydraulic Rapidlift Cart",799.99,679.99,3.6,21,https://www.princessauto.com/en/1000-lb-hydraulic-rapidlift-cart/product/PA0008662280?ratings=reviews
2026-01-29,PA0008502098,8502098,POWERFIST 3/8 in. Air Filter and Dryer,199.99,99.99,4.3,40,https://www.princessauto.com/en/3-8-in-air-filter-and-dryer/product/PA0008502098?ratings=reviews
2026-01-29,PA0009320086,9320086,PERFORMANCE TOOL 29 pc Bushing Installer and Removal Kit,135.99,135.99,0.0,0,https://www.princessauto.com/en/29-pc-bushing-installer-and-removal-kit/product/PA0009320086?ratings=reviews
2026-01-29,PA0009438185,9438185,MAKERZ RV Plastic Garbage Bag Holder,11.99,9.99,0.0,0,https://www.princessauto.com/en/rv-plastic-garbage-bag-holder/product/PA0009438185?ratings=reviews
2026-01-29,PA0009167164,9167164,RAINFRESH Fine 5 Micron High-Flow Water Filter Cartridge,24.99,18.49,4.3,3,https://www.princessauto.com/en/fine-5-micron-high-flow-water-filter-cartridge/product/PA0009167164?ratings=reviews
2026-01-29,PA0009179177,9179177,PERFORMANCE TOOL 4-1/2 in. Dent Puller,9.99,5.99,2.2,5,https://www.princessauto.com/en/4-1-2-in-dent-puller/product/PA0009179177?ratings=reviews
2026-01-29,PA0009545740,9545740,Blue 16 oz Portable Blender,21.99,14.99,0.0,0,https://www.princessauto.com/en/blue-16-oz-portable-blender/product/PA0009545740?ratings=reviews
2026-01-29,PA0009491457,9491457,6 x 3 x 1/8 in. Corner Brace,5.99,3.59,0.0,0,https://www.princessauto.com/en/6-x-3-x-1-8-in-corner-brace/product/PA0009491457?ratings=reviews
2026-01-29,PA1000001470,UNKNOWN,POWERFIST Grade 43 Grab Hook,5.99,2.99,5.0,5,https://www.princessauto.com/en/grade-43-grab-hook/product/PA1000001470?ratings=reviews
2026-01-29,PA0009534306,9534306,24 ft Linkable String Lights,24.0,24.0,0.0,0,https://www.princessauto.com/en/24-ft-linkable-string-lights/product/PA0009534306?ratings=reviews
2026-01-29,PA1000001468,UNKNOWN,POWERFIST Grade 43 Slip Hooks,8.99,4.49,4.4,5,https://www.princessauto.com/en/grade-43-slip-hooks/product/PA1000001468?ratings=reviews
2026-01-29,PA0009060112,9060112,TITAN 20 pc Low-Profile Cartridge Fuse Kit,16.99,11.99,0.0,0,https://www.princessauto.com/en/20-pc-low-profile-cartridge-fuse-kit/product/PA0009060112?ratings=reviews
2026-01-29,PA0008980781,8980781,PRO.POINT 2 lb Green Triangle Resin Polishing Media,16.99,12.99,4.0,6,https://www.princessauto.com/en/2-lb-green-triangle-resin-polishing-media/product/PA0008980781?ratings=reviews
2026-01-29,PA0008584351,8584351,BUR-CAM Assembled Tank Tee,179.99,154.99,4.3,8,https://www.princessauto.com/en/assembled-tank-tee/product/PA0008584351?ratings=reviews
2026-01-29,PA0008241408,8241408,POWERFIST 4-Way Flat 48 in. Trailer Harness,12.99,5.99,1.8,10,https://www.princessauto.com/en/4-way-flat-48-in-trailer-harness/product/PA0008241408?ratings=reviews
2026-01-29,PA0009168832,9168832,POWERFIST D-Handle Square-Point Shovel,26.99,16.99,5.0,1,https://www.princessauto.com/en/d-handle-square-point-shovel/product/PA0009168832?ratings=reviews
2026-01-29,PA0008808479,8808479,POWERFIST 35 x 47 in. Anti-Fatigue Bubble Mat,34.99,24.99,4.4,36,https://www.princessauto.com/en/35-x-47-in-anti-fatigue-bubble-mat/product/PA0008808479?ratings=reviews
2026-01-29,PA0008852089,8852089,POWERFIST 550 lb Appliance Hand Truck,149.99,89.99,3.8,56,https://www.princessauto.com/en/550-lb-appliance-hand-truck/product/PA0008852089?ratings=reviews
2026-01-29,PA0008529752,8529752,STORAGE WORKS 5-Shelf Steel Shelving Unit,99.99,79.99,4.5,48,https://www.princessauto.com/en/5-shelf-steel-shelving-unit/product/PA0008529752?ratings=reviews
2026-01-29,PA0008682585,8682585,"POWERFIST 2 pk 2,500 lb Positioning Jacks with Foot Pedal",249.99,199.99,4.5,68,https://www.princessauto.com/en/2-pk-2500-lb-positioning-jacks-with-foot-pedal/product/PA0008682585?ratings=reviews
2026-01-29,PA1000002691,UNKNOWN,POWERFIST 6 x 100 ft Poly Drop Sheet Rolls,12.99,7.99,4.7,6,https://www.princessauto.com/en/6-x-100-ft-poly-drop-sheet-rolls/product/PA1000002691?ratings=reviews
2026-01-29,PA0008638298,8638298,PRO.POINT 13 pc E-Star Impact Socket Set,54.99,39.99,4.7,7,https://www.princessauto.com/en/13-pc-e-star-impact-socket-set/product/PA0008638298?ratings=reviews
2026-01-29,PA1000002855,UNKNOWN,POWERFIST 3 pc Extra-Long Extension Bar Sets,36.99,36.99,4.6,29,https://www.princessauto.com/en/3-pc-extra-long-extension-bar-sets/product/PA1000002855?ratings=reviews
2026-01-29,PA1000002408,UNKNOWN,GRIP Hybrid Air Hose,45.99,33.99,4.4,15,https://www.princessauto.com/en/hybrid-air-hose/product/PA1000002408?ratings=reviews
2026-01-29,PA0009274689,9274689,"POWERFIST 500,000 BTU Propane Torch Kit",79.99,49.99,4.2,5,https://www.princessauto.com/en/500000-btu-propane-torch-kit/product/PA0009274689?ratings=reviews
2026-01-29,PA0009491242,9491242,CARGO MASTER 6-3/4 cu. ft Steel Underbody Truck Box,169.99,169.99,0.0,0,https://www.princessauto.com/en/6-3-4-cu-ft-steel-underbody-truck-box/product/PA0009491242?ratings=reviews
2026-01-29,PA0008161572,8161572,CASTER EXPRESS 5 in. Polyamide Rigid Caster,19.99,14.99,5.0,7,https://www.princessauto.com/en/5-in-polyamide-rigid-caster/product/PA0008161572?ratings=reviews
2026-01-29,PA0009545732,9545732,Black 16 oz Portable Blender,21.99,14.99,0.0,0,https://www.princessauto.com/en/black-16-oz-portable-blender/product/PA0009545732?ratings=reviews
2026-01-29,PA0009118159,9118159,BLASTER Non-Chlorinated Brake Cleaner,8.99,5.55,2.6,8,https://www.princessauto.com/en/non-chlorinated-brake-cleaner/product/PA0009118159?ratings=reviews
2026-01-29,PA0008648206,8648206,POWERFIST Class II 1-1/4 to 2 in. Hitch Receiver Adapter,42.99,24.99,4.3,18,https://www.princessauto.com/en/class-ii-1-1-4-to-2-in-hitch-receiver-adapter/product/PA0008648206?ratings=reviews
2026-01-29,PA0009271636,9271636,VALLEY SPORTSMAN 3 Litre Single-Basket Deep Fryer,69.99,49.99,0.0,0,https://www.princessauto.com/en/3-litre-single-basket-deep-fryer/product/PA0009271636?ratings=reviews
2026-01-29,PA1000001560,UNKNOWN,CASTER EXPRESS Sintered Iron Rigid Casters,6.99,6.99,5.0,6,https://www.princessauto.com/en/sintered-iron-rigid-casters/product/PA1000001560?ratings=reviews
2026-01-29,PA0009536673,9536673,Dual Alarm Clock/Sanitizer,15.0,15.0,0.0,0,https://www.princessauto.com/en/dual-alarm-clock-sanitizer/product/PA0009536673?ratings=reviews
2026-01-29,PA0009452749,9452749,NINGBO 1/2 in. x 100 ft Polypropylene Rope,10.88,10.88,1.0,1,https://www.princessauto.com/en/1-2-in-x-100-ft-polypropylene-rope/product/PA0009452749?ratings=reviews
2026-01-29,PA0009478272,9478272,18 pc SAE/Metric Combination Wrench Set,28.99,17.49,5.0,2,https://www.princessauto.com/en/18-pc-sae-metric-combination-wrench-set/product/PA0009478272?ratings=reviews
2026-01-29,PA0008619975,8619975,PRO.POINT 75/86 DT Automotive/SUV/Light Truck Starting Battery,139.99,109.99,4.8,6,https://www.princessauto.com/en/75-86-dt-automotive-suv-light-truck-starting-battery/product/PA0008619975?ratings=reviews
2026-01-29,PA0008133043,8133043,POWERFIST Abrasive Blasting Cabinet Gloves,44.99,19.99,4.4,37,https://www.princessauto.com/en/abrasive-blasting-cabinet-gloves/product/PA0008133043?ratings=reviews
2026-01-29,PA1000001855,UNKNOWN,PRO.POINT Stainless-Steel Putty Knives,11.99,8.99,0.0,0,https://www.princessauto.com/en/stainless-steel-putty-knives/product/PA1000001855?ratings=reviews
2026-01-29,PA0009174426,9174426,EATON 15A 125V Lighted Connector,19.99,14.99,5.0,3,https://www.princessauto.com/en/15a-125v-lighted-connector/product/PA0009174426?ratings=reviews
2026-01-29,PA0009198805,9198805,POWERFIST Digital GPS Speedometer,49.99,44.99,4.5,10,https://www.princessauto.com/en/digital-gps-speedometer/product/PA0009198805?ratings=reviews
2026-01-29,PA0009005059,9005059,MR. BLACKSMITH 2 pk 3-3/4 Ton Heavy Duty Scissor Jacks,84.99,84.99,4.4,64,https://www.princessauto.com/en/2-pk-3-3-4-ton-heavy-duty-scissor-jacks/product/PA0009005059?ratings=reviews
2026-01-29,PA0008585705,8585705,PRO.POINT 51R Automotive/SUV/Light Truck Starting Battery,169.99,139.99,4.0,5,https://www.princessauto.com/en/51r-automotive-suv-light-truck-starting-battery/product/PA0008585705?ratings=reviews
2026-01-29,PA0009096686,9096686,POWERFIST 8 Ton Clevis-Bottom Long-Ram Pneumatic/Hydraulic Jack,149.99,129.99,3.7,3,https://www.princessauto.com/en/8-ton-clevis-bottom-long-ram-pneumatic-hydraulic-jack/product/PA0009096686?ratings=reviews
2026-01-29,PA0008523961,8523961,POWERFIST 1 in. Gas Water Pump,299.99,249.99,4.3,131,https://www.princessauto.com/en/1-in-gas-water-pump/product/PA0008523961?ratings=reviews
2026-01-29,PA0004770558,4770558,HONDA 389cc OHV Gas Engine,1299.99,999.99,4.2,12,https://www.princessauto.com/en/389cc-ohv-gas-engine/product/PA0004770558?ratings=reviews
2026-01-29,PA0009249053,9249053,POWERFIST 34 in. 800 lb Sawhorse,49.99,36.99,5.0,1,https://www.princessauto.com/en/34-in-800-lb-sawhorse/product/PA0009249053?ratings=reviews
2026-01-29,PA0009533787,9533787,20 Gallon Trash Can with Lid,19.99,13.99,0.0,0,https://www.princessauto.com/en/20-gallon-trash-can-with-lid/product/PA0009533787?ratings=reviews
2026-01-29,PA0009136821,9136821,POWERFIST 20 pc Oscillating Tool Blade Kit,49.99,29.99,4.8,5,https://www.princessauto.com/en/20-pc-oscillating-tool-blade-kit/product/PA0009136821?ratings=reviews
